validto (UTC),capacity (kW) aardgas,percentage aardgas,capacity (kW) afval,percentage afval,capacity (kW) biomassa,percentage biomassa,capacity (kW) electriciteitsmix,percentage electriciteitsmix,capacity (kW) kernenergie,percentage kernenergie,capacity (kW) overig,percentage overig,capacity (kW) steenkool,percentage steenkool,capacity (kW) wind,percentage wind,capacity (kW) wkk,percentage wkk,capacity (kW) zeewind,percentage zeewind,capacity (kW) zon,percentage zon
2024-01-02 22:00:00,1694250,0,324750,0.41634649038315,0,0.0,9880237,0.31101673841476,485000,1.0,221000,1,0,0.0,4191644,0.67673748731613,1602093,0,1361500,0.61986422538757,0,0.0
2024-01-02 23:00:00,1750500,0,323750,0.41506400704384,0,0.0,10046996,0.31626200675964,485000,1.0,221000,1,0,0.0,4161288,0.6718322634697,1496708,0,1608750,0.73243176937103,0,0.0
2024-01-03 00:00:00,1282250,0,313500,0.40192300081253,0,0.0,8910095,0.28047075867653,485000,1.0,221000,1,0,0.0,4120206,0.66519498825073,1366639,0,1121500,0.51059675216675,0,0.0
2024-01-03 01:00:00,1194500,0,315000,0.4038459956646,0,0.0,8557194,0.26935848593712,485000,1.0,221000,1,0,0.0,3879844,0.626384973526,1361600,0,1100250,0.50092202425003,0,0.0
2024-01-03 02:00:00,1071250,0,284500,0.36474350094795,0,0.0,9307598,0.29297548532486,485000,1.0,221000,1,0,0.0,4541109,0.73313874006271,1326988,0,1377751,0.62726300954819,0,0.0
2024-01-03 03:00:00,1046000,0,310000,0.39743599295616,0,0.0,10899389,0.34307599067688,485000,1.0,221000,1,0,0.0,5368017,0.86663347482681,1317371,0,2152001,0.97976249456406,0,0.0
2024-01-03 04:00:00,1046500,0,302250,0.38749998807907,0,0.0,11008402,0.34650275111198,485000,1.0,221000,1,0,0.0,5500655,0.88804072141647,1351497,0,2101500,0.95677101612091,0,0.0
2024-01-03 05:00:00,1035500,0,296250,0.37980750203133,0,0.0,11399496,0.35880848765373,485500,1.0010299682617,221000,1,0,0.0,5713814,0.92244774103165,1452432,0,2195000,0.99933922290802,0,0.0
2024-01-03 06:00:00,1107500,0,296500,0.38012799620628,0,0.0,12662140,0.39854601025581,485250,1.0005149841309,221000,1,0,0.0,6159584,0.99440723657608,1654806,0,2737500,1.2463275194168,0,0.0
2024-01-03 07:00:00,1188750,0,298250,0.38237175345421,0,0.0,13124835,0.41310399770737,485000,1.0,221000,1,0,0.0,6119503,0.98792976140976,1872832,0,2939500,1.3382949829102,0,0.0
2024-01-03 08:00:00,1363250,0,293000,0.37564098834991,0,0.0,13384652,0.42127650976181,485000,1.0,221000,1,0,0.0,5946134,0.95993500947952,2069757,0,3003499,1.36743247509,3012,0.0001476829929743
2024-01-03 09:00:00,1394500,0,281750,0.36121800541878,0,0.0,13581465,0.427465736866,485000,1.0,221000,1,0,0.0,5791461,0.93495827913284,2112984,0,3072250,1.3987350463867,222520,0.010910345241427
2024-01-03 10:00:00,1516000,0,294750,0.37788450717926,0,0.0,14310265,0.45039799809456,485000,1.0,221000,1,0,0.0,5540471,0.89443349838257,2034513,0,3074500,1.3997600078583,1144031,0.056091848760843
2024-01-03 11:00:00,1577750,0,295750,0.37916651368141,0,0.0,15614083,0.49142774939537,485000,1.0,221000,1,0,0.0,5651707,0.91238474845886,2017701,0,3045000,1.3863275051117,2320175,0.11375637352467
2024-01-03 12:00:00,1519500,0,291250,0.37339749932289,0,0.0,15945254,0.501844227314,485000,1.0,221000,1,0,0.0,5774892,0.93226498365402,1981628,0,3137501,1.4284424781799,2534483,0.12426125258207
2024-01-03 13:00:00,1589250,0,298500,0.38269224762917,0,0.0,16052454,0.50521147251129,485000,1.0,221000,1,0,0.0,5846637,0.94384074211121,1947323,0,3112000,1.416832447052,2552744,0.12515425682068
2024-01-03 14:00:00,1755000,0,297500,0.38141024112701,0,0.0,15747598,0.49561074376106,485000,1.0,221000,1,0,0.0,5702164,0.92051202058792,1975655,0,2974751,1.3543449640274,2336528,0.11455212533474
2024-01-03 15:00:00,2074750,0,290000,0.37179499864578,46754,0.046753648668528,14442490,0.45453050732613,485250,1.0005149841309,221000,1,117496,0.23499299585819,5084728,0.8208327293396,2089848,0,2641249,1.2025099992752,1391415,0.068215101957321
2024-01-03 16:00:00,2419000,0,295750,0.37916651368141,75503,0.075503200292587,12490462,0.39309149980545,485000,1.0,221000,1,189747,0.37949350476265,3909633,0.63113176822662,2169108,0,2506500,1.1411600112915,219221,0.01074730232358
2024-01-03 17:00:00,2668750,0,308250,0.39519250392914,90446,0.090447299182415,11422520,0.35947725176811,485000,1.0,221000,1,227304,0.45460548996925,3073800,0.49619999527931,2173470,0,2174500,0.99000573158264,0,0.0
2024-01-03 18:00:00,2606500,0,318000,0.40769198536873,120263,0.12026424705982,10306562,0.32435274124146,485250,1.0005149841309,221000,1,302237,0.60447150468826,2035265,0.32854825258255,2185046,0,2033001,0.92558473348618,0,0.0
2024-01-03 19:00:00,2523000,0,313000,0.40128201246262,121046,0.12104725092649,9855258,0.31014600396156,485000,1.0,221000,1,304204,0.60840600728989,1716016,0.27701100707054,2144993,0,2026999,0.92285227775574,0,0.0
2024-01-03 20:00:00,2060250,0,315500,0.40448701381683,122471,0.12246999889612,9395162,0.29566276073456,485250,1.0005149841309,221000,1,307779,0.61555922031403,1826301,0.29481199383736,1993860,0,2062751,0.93912947177887,0,0.0
2024-01-03 21:00:00,1824250,0,324250,0.41570526361465,123039,0.12303975224495,9184190,0.2890197634697,485250,1.0005149841309,221000,1,309211,0.61842101812363,1907323,0.3078890144825,1864867,0,2125000,0.96747022867203,0,0.0
2024-01-03 22:00:00,1889750,0,321250,0.4118592441082,94362,0.094361074268818,9127767,0.28724074363708,485000,1.0,221000,1,237138,0.47427776455879,1978567,0.31938698887825,1733450,0,2167250,0.98670572042465,0,0.0
2024-01-03 23:00:00,1622750,0,318250,0.40801274776459,90233,0.090233772993088,9009836,0.28352573513985,485000,1.0,221000,1,226767,0.45353248715401,2372709,0.38300824165344,1596376,0,2076751,0.9455029964447,0,0.0
2024-01-04 00:00:00,1613750,0,330000,0.42307698726654,91729,0.091728202998638,9206123,0.28969898819923,485250,1.0005149841309,221000,1,230521,0.46104374527931,2858092,0.46135723590851,1509780,0,1866001,0.84955322742462,0,0.0
2024-01-04 01:00:00,1362500,0,326000,0.41794899106026,86462,0.0864622220397,9283674,0.29213550686836,485000,1.0,221000,1,217288,0.4345754981041,3276565,0.52890402078629,1454859,0,1854000,0.84408926963806,0,0.0
2024-01-04 02:00:00,1289250,0,326000,0.41794875264168,76215,0.076214797794819,9082665,0.28580623865128,485000,1.0,221000,1,191535,0.38307026028633,3213131,0.51866126060486,1433533,0,1847001,0.8409029841423,0,0.0
2024-01-04 03:00:00,1243750,0,319000,0.40897426009178,73014,0.073012501001358,8852055,0.27854624390602,485000,1.0,221000,1,183486,0.36697500944138,2915250,0.47057449817657,1451805,0,1959750,0.89223527908325,0,0.0
2024-01-04 04:00:00,1299000,0,325000,0.41666674613953,84470,0.084469653666019,8524102,0.26822325587273,485250,1.0005149841309,221000,1,212280,0.42456048727036,2602322,0.42005950212479,1521279,0,1773501,0.8074397444725,0,0.0
2024-01-04 05:00:00,1648750,0,327500,0.41987198591232,108452,0.10845140367746,8287542,0.26077601313591,485000,1.0,221000,1,272548,0.54509747028351,2009325,0.32433775067329,1729717,0,1485250,0.67620474100113,0,0.0
2024-01-04 06:00:00,2160250,0,325500,0.41730800271034,162606,0.16260574758053,8801497,0.27694448828697,485000,1.0,221000,1,408644,0.81728851795197,1606689,0.25934374332428,2065308,0,1366500,0.62213999032974,0,0.0
2024-01-04 07:00:00,3051250,0,314500,0.40320524573326,234621,0.23462225496769,10185634,0.3204930126667,485250,1.0005149841309,221000,1,589629,1.1792550086975,1288994,0.20806150138378,2334140,0,1666250,0.75861048698425,0,0.0
2024-01-04 08:00:00,4087500,0,303250,0.38878199458122,272124,0.27212449908257,11216191,0.3529152572155,485000,1.0,221000,1,683876,1.3677500486374,903022,0.14575900137424,2594293,0,1664000,0.75758624076843,2126,0.000104195496533
2024-01-04 09:00:00,4940250,0,316500,0.40576899051666,317598,0.31759724020958,12221419,0.38453951478004,485000,1.0,221000,1,798152,1.596307516098,764917,0.12346675246954,2690291,0,1456250,0.66300177574158,231461,0.011343754827976
2024-01-04 10:00:00,5721750,0,323750,0.41506400704384,265292,0.2652930021286,13546305,0.42622074484825,486000,1.0020625591278,221000,1,666708,1.3334150314331,698348,0.11272100359201,2701198,0,1337249,0.60882276296616,1125010,0.055135201662779
2024-01-04 11:00:00,5778500,0,324750,0.41634601354599,289275,0.28927475214005,14567130,0.45833399891853,489000,1.0082499980927,221000,1,726975,1.453950047493,787930,0.12717950344086,2689339,0,1134750,0.5166295170784,2125611,0.10417132824659
2024-01-04 12:00:00,5719500,0,331750,0.42532050609589,291624,0.29162299633026,14504369,0.45635348558426,488250,1.006702542305,221000,1,732876,1.4657524824142,824237,0.13303899765015,2661012,0,663000,0.30185100436211,2571120,0.12600250542164
2024-01-04 13:00:00,5869750,0,328500,0.42115399241447,272125,0.27212449908257,14596890,0.45925849676132,485250,1.0005149841309,221000,1,683875,1.3677525520325,855615,0.13810275495052,2713234,0,515750,0.23481075465679,2651791,0.12995399534702
2024-01-04 14:00:00,6711500,0,321750,0.41249999403954,290485,0.29048448801041,15205550,0.47840249538422,485000,1.0,221000,1,730015,1.4600324630737,868776,0.14022600650787,2816239,0,501000,0.22809524834156,2259785,0.11074112355709
2024-01-04 15:00:00,7535000,0,326250,0.41826948523521,323220,0.32321900129318,15166876,0.47717949748039,485000,1.0,221000,1,812280,1.6245625019073,557486,0.089981153607368,2946454,0,346000,0.15752674639225,1614186,0.079102024435997
2024-01-04 16:00:00,7487000,0,325750,0.4176284968853,352467,0.35246676206589,13941032,0.43860650062561,485250,1.0005149841309,221000,1,885783,1.7715674638748,488889,0.078908771276474,3011605,0,256250,0.11666572839022,427038,0.020926361903548
2024-01-04 17:00:00,7886500,0,329000,0.42179474234581,387620,0.38762098550797,14252727,0.4484069943428,485000,1.0,221000,1,974130,1.9482599496841,507719,0.081947475671768,3132508,0,329250,0.14990100264549,0,0.0
2024-01-04 18:00:00,7921000,0,324750,0.41634625196457,388403,0.38840374350548,14538229,0.45738300681114,485000,1.0,221000,1,976097,1.9521925449371,611263,0.098659247159958,3085466,0,525250,0.23913599550724,0,0.0
2024-01-04 19:00:00,7778500,0,334500,0.42884600162506,387693,0.38769224286079,14809022,0.46589675545692,485000,1.0,221000,1,974307,1.9486149549484,728283,0.11754575371742,2979489,0,920250,0.41897150874138,0,0.0
2024-01-04 20:00:00,7264250,0,334750,0.42916649580002,387621,0.38762098550797,14912442,0.46914398670197,485000,1.0,221000,1,974129,1.9482599496841,885469,0.14291499555111,2834472,0,1525751,0.6946439743042,0,0.0
2024-01-04 21:00:00,6543250,0,331750,0.42532050609589,421138,0.42113849520683,15040083,0.47315374016762,485000,1.0,221000,1,1058362,2.1167249679565,1248203,0.20145900547504,2710631,0,2020749,0.92000675201416,0,0.0
2024-01-04 22:00:00,5072500,0,329750,0.422756254673,397655,0.39765474200249,13684570,0.43050426244736,485000,1.0,221000,1,999345,1.9986925125122,1641175,0.26488223671913,2289645,0,2248500,1.0236957073212,0,0.0
2024-01-04 23:00:00,3300500,0,326750,0.41891023516655,353748,0.35374748706818,12128238,0.38153851032257,485000,1.0,221000,1,889002,1.7780050039291,2118183,0.34186801314354,1839054,0,2595001,1.1814525127411,0,0.0
2024-01-05 00:00:00,3201250,0,345000,0.44230774044991,310197,0.31019675731659,12551235,0.39484024047852,485000,1.0,221000,1,779553,1.5591050386429,2668793,0.43073201179504,1789193,0,2751249,1.2525899410248,0,0.0
2024-01-05 01:00:00,2502500,0,348000,0.44615399837494,233768,0.23376800119877,12396314,0.38996174931526,485000,1.0,221000,1,587482,1.1749625205994,3378076,0.54520350694656,1689989,0,2950499,1.3433049917221,0,0.0
2024-01-05 02:00:00,2194500,0,350500,0.44935899972916,169081,0.16908149421215,11853640,0.37288549542427,485000,1.0,221000,1,424919,0.84983652830124,3464408,0.55913352966309,1634232,0,2910000,1.3248649835587,0,0.0
2024-01-05 03:00:00,1997750,0,349250,0.44775649905205,173850,0.17384949326515,11785282,0.37073048949242,485000,1.0,221000,1,436900,0.87380123138428,3575412,0.57704472541809,1625120,0,2921000,1.3298724889755,0,0.0
2024-01-05 04:00:00,1984250,0,346750,0.44455149769783,174703,0.17470349371433,11976675,0.37674623727798,485500,1.0010299682617,221000,1,439047,0.87809300422668,3683188,0.59443527460098,1673236,0,2969001,1.3517274856567,0,0.0
2024-01-05 05:00:00,2256750,0,354250,0.45416650176048,211921,0.2119212448597,12395819,0.3899259865284,486000,1.0020600557327,221000,1,532579,1.065157532692,3603092,0.5815042257309,1821977,0,2908250,1.3240674734116,0,0.0
2024-01-05 06:00:00,2632250,0,346500,0.44423073530197,281092,0.28109100461006,12984396,0.40843498706818,485250,1.0005149841309,221000,1,706408,1.4128174781799,3567409,0.5757417678833,2113737,0,2630750,1.1977299451828,0,0.0
2024-01-05 07:00:00,3169250,0,336750,0.4317307472229,376305,0.37630623579025,14216982,0.44720149040222,485000,1.0,221000,1,945695,1.891387462616,3828480,0.61787176132202,2457252,0,2397250,1.0914200544357,0,0.0
2024-01-05 08:00:00,3983250,0,311250,0.39903825521469,395163,0.39516448974609,15173428,0.47728049755096,485000,1.0,221000,1,993087,1.9861700534821,3914682,0.6317794919014,2644827,0,2222001,1.0116330385208,3168,0.0001551964960526
2024-01-05 09:00:00,4752750,0,304000,0.389743745327,388475,0.38847500085831,15267856,0.48024475574493,485000,1.0,221000,1,976275,1.9525500535965,3691806,0.59580624103546,2801457,0,1478749,0.67324501276016,168344,0.0082468427717686
2024-01-05 10:00:00,5168000,0,314500,0.40320500731468,391393,0.39139273762703,15743478,0.49519875645638,485250,1.0005149841309,221000,1,983607,1.9672149419785,3566952,0.57565277814865,2833698,0,1106500,0.50376749038696,672578,0.032947774976492
2024-01-05 11:00:00,5220500,0,311250,0.39903849363327,429678,0.42967799305916,15805041,0.4971287548542,485000,1.0,221000,1,1079822,2.159642457962,3129359,0.50502872467041,2803566,0,918501,0.41817525029182,1206365,0.059095524251461
2024-01-05 12:00:00,5281500,0,311750,0.39967951178551,451098,0.45109775662422,15829358,0.49788674712181,485000,1.0,221000,1,1133652,2.2673025131226,2936964,0.47397598624229,2790977,0,918750,0.41828873753548,1298667,0.063615925610065
2024-01-05 13:00:00,5100500,0,306500,0.39294898509979,448037,0.44803774356842,15502147,0.48758900165558,485000,1.0,221000,1,1125963,2.2519249916077,2660725,0.42939299345016,2745301,0,1152501,0.52471077442169,1256620,0.061555098742247
2024-01-05 14:00:00,5243750,0,308500,0.3955129981041,455154,0.4551540017128,15649110,0.49220499396324,485000,1.0,221000,1,1143846,2.2876925468445,2159415,0.3484882414341,2760922,0,1647751,0.7501882314682,1223772,0.059944976121187
2024-01-05 15:00:00,5299500,0,321500,0.41217949986458,462697,0.46269723773003,14711773,0.46271726489067,485000,1.0,221000,1,1162803,2.3256049156189,1807044,0.2916202545166,2726881,0,1535000,0.69885498285294,690348,0.033815298229456
2024-01-05 16:00:00,5106250,0,318250,0.40801250934601,468177,0.46817699074745,14217326,0.44715973734856,485000,1.0,221000,1,1176573,2.3531475067139,1360300,0.21952325105667,2725624,0,2219000,1.0102654695511,137152,0.0067179999314249
2024-01-05 17:00:00,4889000,0,317000,0.4064100086689,428539,0.42853924632072,13796642,0.43392300605774,485000,1.0,221000,1,1076961,2.1539225578308,1143716,0.18456999957561,2693425,0,2542001,1.1573225259781,0,0.0
2024-01-05 18:00:00,4952250,0,321000,0.41153824329376,464547,0.46454748511314,13903705,0.43728473782539,485000,1.0,221000,1,1167453,2.3349049091339,1158205,0.18690699338913,2644502,0,2489748,1.1335325241089,0,0.0
2024-01-05 19:00:00,4827500,0,328750,0.42147448658943,470169,0.47016924619675,13832640,0.43504399061203,485250,1.0005149841309,221000,1,1181581,2.3631598949432,1288904,0.20799750089645,2568237,0,2461249,1.1205575466156,0,0.0
2024-01-05 20:00:00,4509000,0,328500,0.42115399241447,467893,0.46789199113846,13708021,0.43111899495125,485000,1.0,221000,1,1175857,2.3517124652863,1628528,0.26280274987221,2467994,0,2424249,1.1037125587463,0,0.0
2024-01-05 21:00:00,4190500,0,323750,0.41506424546242,426476,0.42647549510002,13298613,0.41823774576187,485000,1.0,221000,1,1071774,2.1435499191284,1828771,0.29511475563049,2298342,0,2453000,1.1167999505997,0,0.0
2024-01-05 22:00:00,3986250,0,309250,0.39647451043129,396374,0.39637398719788,12855758,0.40430501103401,485000,1.0,221000,1,996126,1.9922524690628,1823364,0.29424050450325,2091145,0,2547249,1.1597125530243,0,0.0
2024-01-05 23:00:00,3161750,0,304000,0.389743745327,352254,0.3522532582283,11554788,0.36338573694229,485000,1.0,221000,1,885246,1.770495057106,1600185,0.25822374224663,1958852,0,2586501,1.1775825023651,0,0.0
2024-01-06 00:00:00,2908500,0,300750,0.38557699322701,295038,0.2950387597084,11075447,0.34830623865128,485000,1.0,221000,1,741462,1.4829250574112,1678765,0.2709025144577,1881181,0,2563751,1.1672250032425,0,0.0
2024-01-06 01:00:00,2490500,0,308000,0.39487200975418,245723,0.24572324752808,10528375,0.33109751343727,485000,1.0,221000,1,617527,1.2350524663925,1948338,0.3144017457962,1727037,0,2485250,1.1314849853516,0,0.0
2024-01-06 02:00:00,2274750,0,310750,0.39839750528336,197191,0.197190746665,10212360,0.32115525007248,485000,1.0,221000,1,495559,0.99111825227737,2082588,0.33606299757957,1711272,0,2434250,1.108265042305,0,0.0
2024-01-06 03:00:00,2299250,0,305000,0.39102575182915,192139,0.19213825464249,10321100,0.32457074522972,485000,1.0,221000,1,482861,0.96572399139404,2143555,0.34589898586273,1714044,0,2478251,1.1282974481583,0,0.0
2024-01-06 04:00:00,2152750,0,296750,0.38044849038124,188794,0.18879349529743,10198432,0.32070899009705,485250,1.0005149841309,221000,1,474456,0.9489129781723,2212654,0.35704675316811,1783028,0,2383750,1.0852725505829,0,0.0
2024-01-06 05:00:00,2348250,0,294250,0.37724348902702,192780,0.19277875125408,10504687,0.33033549785614,485000,1.0,221000,1,484470,0.9689427614212,2256248,0.36407899856567,1886940,0,2335749,1.0634200572968,0,0.0
2024-01-06 06:00:00,2068000,0,307500,0.39423099160194,224162,0.22416099905968,10464690,0.32907348871231,485000,1.0,221000,1,563338,1.1266800165176,2177378,0.35135000944138,1957562,0,2460750,1.1203324794769,0,0.0
2024-01-06 07:00:00,2643500,0,300750,0.38557675480843,289274,0.28927475214005,11612817,0.3651730120182,485750,1.0015449523926,221000,1,726976,1.4539525508881,2054247,0.33147874474525,2320321,0,2570999,1.1705249547958,0,0.0
2024-01-06 08:00:00,3070250,0,294250,0.37724348902702,388547,0.38854625821114,12494564,0.39289474487305,486000,1.0020600557327,221000,1,976453,1.9529074430466,2115542,0.34136700630188,2499039,0,2441000,1.1113375425339,2483,0.0001215862503158
2024-01-06 09:00:00,4191500,0,293250,0.37596151232719,451026,0.45102649927139,14044165,0.44161650538445,486000,1.0020600557327,221000,1,1133474,2.2669448852539,2098477,0.33861151337624,2722223,0,2313000,1.0530649423599,134215,0.0065720626153052
2024-01-06 10:00:00,4472250,0,290500,0.3724359869957,470738,0.47073873877525,14706529,0.46243849396706,486000,1.0020600557327,221000,1,1183012,2.3660225868225,2019752,0.32590600848198,2738945,0,2213250,1.0076493024826,611082,0.029922200366855
2024-01-06 11:00:00,4456750,0,286500,0.36730775237083,471379,0.47137901186943,15403596,0.48435100913048,486000,1.0020600557327,221000,1,1184621,2.3692424297333,2191463,0.35361099243164,2749154,0,2135250,0.97213673591614,1221479,0.059809826314449
2024-01-06 12:00:00,4489000,0,278750,0.35737150907516,470027,0.47002723813057,15718988,0.49426200985909,485250,1.0005149841309,221000,1,1181223,2.3624475002289,2363258,0.38132899999619,2742692,0,2169250,0.9876155257225,1318538,0.064561203122139
2024-01-06 13:00:00,4377750,0,295500,0.37884625792503,470240,0.47024050354958,15736690,0.49481201171875,485250,1.0005149841309,221000,1,1181760,2.3635199069977,2424778,0.39125275611877,2715062,0,2368000,1.0781049728394,1197350,0.058626275509596
2024-01-06 14:00:00,4224250,0,307750,0.39455124735832,444409,0.44440850615501,15485713,0.4869142472744,485000,1.0,221000,1,1116841,2.2336850166321,2429908,0.39207825064659,2633996,0,2542250,1.1574350595474,1080309,0.052894573658705
2024-01-06 15:00:00,4396000,0,297250,0.38108950853348,454158,0.4541580080986,15529160,0.48827400803566,484000,0.997937977314,221000,1,1141342,2.2826850414276,2443987,0.39434748888016,2659647,0,2646250,1.204784989357,785526,0.038460575044155
2024-01-06 16:00:00,4499500,0,292500,0.375,456791,0.45679074525833,15089630,0.47444826364517,484000,0.997937977314,221000,1,1147959,2.2959175109863,2336858,0.37705925107002,2750954,0,2683251,1.2216324806213,216817,0.010615560226142
2024-01-06 17:00:00,4539500,0,312000,0.40000000596046,463196,0.46319526433945,14675669,0.46142625808716,484750,0.99948447942734,221000,1,1164054,2.3281075954437,2102479,0.33923923969269,2802191,0,2586499,1.17757999897,0,0.0
2024-01-06 18:00:00,4367500,0,307250,0.39391049742699,471451,0.47145000100136,14383510,0.45223450660706,485000,1.0,221000,1,1184799,2.3696000576019,2020417,0.32599601149559,2721344,0,2604749,1.1858924627304,0,0.0
2024-01-06 19:00:00,4302000,0,311500,0.39935898780823,471166,0.47116523981094,14339275,0.45083799958229,485000,1.0,221000,1,1184084,2.3681674003601,2138065,0.34497675299644,2667460,0,2559000,1.165060043335,0,0.0
2024-01-06 20:00:00,4165000,0,307000,0.39358976483345,471948,0.47194850444794,14067119,0.44227549433708,485000,1.0,221000,1,1186052,2.372104883194,2162572,0.34892851114273,2597298,0,2471249,1.1251125335693,0,0.0
2024-01-06 21:00:00,3667750,0,301250,0.38621774315834,438004,0.4380039870739,13574286,0.4267752468586,485000,1.0,221000,1,1100746,2.2014899253845,2420626,0.39056250452995,2410409,0,2529501,1.1516325473785,0,0.0
2024-01-06 22:00:00,3444750,0,312250,0.40032050013542,389187,0.38918673992157,13286921,0.41773474216461,485250,1.0005149841309,221000,1,978063,1.9561275243759,2656410,0.42860275506973,2239010,0,2561001,1.1659749746323,0,0.0
2024-01-06 23:00:00,2618750,0,312000,0.40000000596046,319874,0.31987449526787,12264147,0.38557448983192,485000,1.0,221000,1,803876,1.6077500581741,2801970,0.45208549499512,2009177,0,2692500,1.225839972496,0,0.0
2024-01-07 00:00:00,2006500,0,312250,0.40032050013542,223521,0.22352050244808,11195236,0.35196423530579,485000,1.0,221000,1,561729,1.1234580278397,2993237,0.48294225335121,1872999,0,2519000,1.146847486496,0,0.0
2024-01-07 01:00:00,1723000,0,314000,0.40256398916245,194203,0.19420200586319,11232950,0.35314524173737,485000,1.0,221000,1,488047,0.97609651088715,3285017,0.53001624345779,1781933,0,2740750,1.2478100061417,0,0.0
2024-01-07 02:00:00,1661750,0,315750,0.40480750799179,195910,0.19590975344181,11481661,0.36095973849297,485000,1.0,221000,1,492340,0.98468101024628,3351445,0.54072999954224,1761465,0,2997001,1.3644750118256,0,0.0
2024-01-07 03:00:00,1437000,0,320000,0.41025650501251,176696,0.17669600248337,11456943,0.36017775535583,485000,1.0,221000,1,444054,0.888108253479,3620321,0.58410727977753,1749872,0,3003000,1.3672075271606,0,0.0
2024-01-07 04:00:00,1545000,0,321750,0.41249999403954,174133,0.17413425445557,11954845,0.37582549452782,485000,1.0,221000,1,437617,0.87523174285889,3910711,0.63095498085022,1819134,0,3040500,1.3842799663544,0,0.0
2024-01-07 05:00:00,1651000,0,329500,0.42243576049805,193134,0.19313450157642,12421345,0.39048600196838,485000,1.0,221000,1,485366,0.97073101997375,4073365,0.65719372034073,1929480,0,3053500,1.3901975154877,0,0.0
2024-01-07 06:00:00,1684750,0,342750,0.43942326307297,198400,0.19840049743652,12717848,0.3998022377491,485250,1.0005149841309,221000,1,498600,0.99719750881195,4128457,0.66607749462128,2085392,0,3073249,1.3991874456406,0,0.0
2024-01-07 07:00:00,1693500,0,340750,0.43685901165009,206157,0.20615699887276,13273958,0.41727873682976,486000,1.0020600557327,221000,1,518093,1.0361850261688,4410089,0.71151101589203,2332369,0,3066000,1.3958899974823,0,0.0
2024-01-07 08:00:00,1704500,0,339500,0.43525624275208,235617,0.23561850190163,13834323,0.43488851189613,486000,1.0020600557327,221000,1,592133,1.1842625141144,4702077,0.75861424207687,2494190,0,3057001,1.3917900323868,2305,0.0001128207513829
2024-01-07 09:00:00,2100750,0,340000,0.43589749932289,311478,0.31147775053978,14912504,0.46877551078796,486000,1.0020600557327,221000,1,782772,1.5655424594879,4773365,0.77011048793793,2764854,0,2932250,1.3349925279617,200035,0.0097908051684499
2024-01-07 10:00:00,2443750,0,336750,0.43173050880432,398580,0.39858001470566,16305080,0.5125447511673,486000,1.0020600557327,221000,1,1001670,2.0033400058746,4595086,0.7413427233696,2846105,0,2895250,1.3181500434875,1080889,0.052903648465872
2024-01-07 11:00:00,2651750,0,332250,0.4259614944458,420711,0.42071148753166,18403672,0.57850575447083,486000,1.0020600557327,221000,1,1057289,2.1145775318146,4867752,0.7853279709816,2856953,0,2898749,1.3197400569916,2611218,0.12780274450779
2024-01-07 12:00:00,3062250,0,332500,0.42628198862076,392745,0.39274474978447,19874118,0.62472027540207,486000,1.0020600557327,221000,1,987005,1.9740099906921,4802079,0.77472752332687,2783308,0,2790500,1.2704600095749,4016731,0.19659049808979
2024-01-07 13:00:00,3064000,0,338000,0.43333300948143,419075,0.41907501220703,20104722,0.63196074962616,486000,1.0020600557327,221000,1,1053175,2.1063499450684,4789338,0.77266699075699,2664963,0,2613500,1.1898725032806,4455671,0.2180694937706
2024-01-07 14:00:00,3149250,0,329750,0.42275649309158,429251,0.42925098538399,19532116,0.613953769207,485750,1.0015449523926,221000,1,1078749,2.1575000286102,4719903,0.76146000623703,2631490,0,2469750,1.1244275569916,4017223,0.19660724699497
2024-01-07 15:00:00,3596750,0,331000,0.42435899376869,428041,0.42804124951363,18543580,0.5828737616539,485000,1.0,221000,1,1075709,2.1514174938202,4388312,0.70796000957489,2730618,0,2619750,1.1927200555801,2667400,0.13054323196411
2024-01-07 16:00:00,4051000,0,328500,0.42115399241447,439641,0.43964076042175,16149975,0.50762975215912,485000,1.0,221000,1,1104859,2.2097175121307,3351404,0.54067349433899,2916708,0,2672250,1.2166224718094,579613,0.02836599573493
2024-01-07 17:00:00,4195750,0,324750,0.41634625196457,459709,0.45970851182938,15048205,0.4729925096035,485000,1.0,221000,1,1155291,2.3105823993683,2489485,0.40161949396133,3006970,0,2710250,1.2339224815369,0,0.0
2024-01-07 18:00:00,4316250,0,324000,0.41538473963737,462127,0.462128251791,14873586,0.46749800443649,485000,1.0,221000,1,1161373,2.3227450847626,2046462,0.3301460146904,3020124,0,2837250,1.2917424440384,0,0.0
2024-01-07 19:00:00,4404000,0,329250,0.42211550474167,463409,0.46340900659561,14944065,0.46970701217651,485000,1.0,221000,1,1164591,2.3291823863983,2002689,0.32308250665665,3025126,0,2849000,1.2970925569534,0,0.0
2024-01-07 20:00:00,4413750,0,333000,0.42692300677299,455937,0.45593699812889,14854453,0.46688425540924,485500,1.0010299682617,221000,1,1145813,2.2916250228882,2026240,0.32687950134277,2948213,0,2825000,1.2861675024033,0,0.0
2024-01-07 21:00:00,4415250,0,337000,0.43205100297928,430887,0.43088799715042,14905725,0.46848973631859,486000,1.0020600557327,221000,1,1082863,2.1657249927521,2307541,0.37225750088692,2818934,0,2806250,1.2776299715042,0,0.0
